"wildfire","datetime","city","state","population","latitude","longitude","computed_daynight_sza","brightness","cloud_cover","temp_C","wind","humidity","precipitation","ndvi","soil_moisture","elevation"
0,"2020-01-05 23:44:25.113357","Darby","Montana",575,46.0461712621841,-114.334026526178,"D",0,3,-0.2,5.1,42,0,0.06255,0.171319127082825,1476
0,"2020-04-19 00:32:14.838027","Ferrelview","Missouri",731,39.3302241743766,-94.6513388762491,"N",0,83,7.7,8.6,62,0,0.5088,0.330314218997955,305
0,"2020-12-11 13:02:33.452571","Baker","Louisiana",12322,30.5528592877273,-91.1586883212816,"D",0,92,20.6,16.6,61,0,0.6856,0.295251309871674,25
0,"2020-03-01 00:44:51.924487","Follett","Texas",346,36.2999795731331,-100.12121952015,"D",0,0,12.7,33,40,0,0.3269,0.155797019600868,752
0,"2020-05-14 01:13:25.30678","Cairo","Missouri",234,39.5390061624205,-92.44220086818,"D",0,23,15,16.1,95,0,0.5096,0.36812236905098,257
0,"2020-12-13 13:24:05.273759","Hartsel","Colorado",0,39.1913386932763,-105.674474534691,"D",0,0,-11.6,3.2,44,0,0.1922,0.165079638361931,2788
0,"2020-02-18 13:18:25.832645","Packwood","Washington",118,46.7539043799357,-121.631446534842,"N",0,0,-0.8,4.3,47,0,0.3572,0.359262108802795,785
0,"2020-01-26 00:20:21.486453","Pine Creek","Montana",182,45.3522519646136,-110.249880104574,"D",0,98,-8.1,6.4,90,0,0.2358,0.13061311841011,2601
0,"2020-12-17 00:52:52.559687","Mountain Road","Virginia",1517,36.8233638414608,-79.057522903961,"N",0,0,-0.2,7.2,100,0,0.6404,0.403105616569519,147
0,"2020-11-13 12:18:46.676772","Carrollton","Mississippi",423,33.472340145989,-90.0441810716869,"N",0,69,19.1,8.3,46,0,0.764,0.185841679573059,102
0,"2020-08-29 23:59:11.156063","Myrtle Point","Oregon",2689,43.0784101504852,-123.812916739066,"N",0,0,22.1,13.5,39,0,0.8912,0.0946208015084267,783
0,"2020-02-01 13:46:37.243945","Orkney Springs","Virginia",0,38.7760683823594,-78.8830938521262,"N",0,100,4.4,6.9,99,0.6,0.5072,0.192232519388199,678
0,"2020-12-09 13:56:05.115437","Texline","Texas",527,36.3084086360374,-103.15310769962,"D",0,0,17.3,8.9,8,0,0.1809,0.121495611965656,1456
0,"2020-11-27 00:50:06.95353","Sunriver","Oregon",1429,43.8487343647157,-121.308858725487,"D",0,0,-3.3,10.5,66,0,0.1402,0.150765061378479,1611
0,"2020-02-06 12:02:36.990652","Wallace","West Virginia",251,39.381004481052,-80.5898849910307,"D",0,100,11.1,13,100,0.8,0.4254,0.338355004787445,415
0,"2020-01-28 03:05:24.334097","Steamboat Springs","Colorado",13341,40.3410783438176,-106.615723307464,"N",0,100,-9,16.9,92,0.1,0.0592,0.0994520038366318,2701
0,"2020-01-27 02:29:19.64774","Ramapo College of New Jersey","New Jersey",2163,41.0861094755012,-74.1770389213783,"N",0,1,-1,11.8,85,0,0.4302,0.269282013177872,78
0,"2020-01-28 07:59:02.358092","Powder River","Wyoming",0,42.9972310879114,-107.257315396302,"D",0,83,-8.9,16.9,67,0,-0.0143,0.133632495999336,1888
0,"2020-12-07 13:12:58.657087","Williams","Indiana",209,38.7670059639873,-86.6278298412874,"D",0,100,4.3,10.5,55,0,0.5064,0.260233491659164,245
0,"2020-02-27 01:08:10.070847","Naschitti","New Mexico",401,36.1172548080001,-108.45645887302,"D",0,0,-2.3,10.6,58,0,0.12,0.103518098592758,1811
0,"2020-02-01 05:59:07.007573","Surgoinsville","Tennessee",2246,36.4422439419661,-82.8290650974185,"N",0,99,0.9,6.2,99,0,0.4969,0.422599792480469,378
0,"2020-05-18 10:42:41.251091","June Lake","California",209,37.7972144657189,-118.854002058422,"D",0,89,3.5,28.7,73,0.1,0.233,0.0953041091561317,2690
0,"2020-06-29 00:23:33.692329","Basye","Virginia",1416,38.8225761774252,-78.741090540892,"N",0,28,21.2,9.7,88,0,0.9125,0.332421869039536,444
0,"2020-01-09 10:52:35.880852","Dublin","Texas",3404,32.0095703622088,-98.2567108430419,"N",0,100,17,22.5,81,0,0.4922,0.229854896664619,433
0,"2020-01-30 04:27:42.397296","Sunol","Nebraska",132,41.0418154210012,-102.779444784135,"D",0,0,-2.8,7.7,87,0,0.2223,0.111770190298557,1253
0,"2020-05-11 10:31:43.333918","Vinings","Georgia",13538,33.8543038873838,-84.4730569285176,"D",0,0,14.3,16.9,39,0,0.7565,0.324278146028519,264
0,"2020-08-16 13:33:10.312582","Green River","Utah",804,38.8647237198098,-110.367116678616,"D",0,0,33,3.2,9,0,0.1437,0.0316744744777679,1313
0,"2020-01-10 11:21:26.42421","Navasota","Texas",8170,30.3969031265288,-96.1301703856659,"D",0,90,21.6,32.4,86,0.1,0.446,0.280353128910065,58
0,"2020-01-03 06:24:48.242679","Hawaiian Ocean View","Hawaii",3809,19.0057178741943,-155.785768771834,"D",0,11,23,15,68,0,0.09545,0.084993988275528,31
0,"2020-08-20 00:11:40.560343","Goree","Texas",135,33.4408165065573,-99.3303954575421,"N",0,1,28.8,16.3,33,0,0.3864,0.138237118721008,409
0,"2020-01-10 10:39:06.122954","Koyuk","Alaska",306,64.8656386490087,-161.264685817463,"N",0,0,-20.5,13.5,58,0,-0.9999,0.67234194278717,0
0,"2020-12-19 01:40:02.367678","Gove City","Kansas",66,38.9661089155922,-100.640038228072,"N",0,2,-1.1,12.2,79,0,0.2515,0.104727819561958,875
0,"2020-02-14 12:46:34.848879","Tyonek","Alaska",291,61.5108199660615,-152.364197071224,"D",0,46,-10.2,4,12,0,-0.074,0.241645410656929,0
0,"2020-04-23 12:08:13.541935","Stonewall","Texas",347,30.0696786207194,-98.6931959843272,"D",0,0,24.2,16,38,0,0.608,0.204682201147079,560
0,"2020-04-14 11:18:29.269611","Delevan","New York",1283,42.4946972002424,-78.3552635153879,"N",0,81,2.5,12.6,38,0,0.4456,0.344884246587753,544
0,"2020-11-27 01:29:42.191416","Crane","Oregon",158,43.1720109572812,-118.725477603246,"N",0,1,-2.8,10.6,83,0,0.1834,0.185922220349312,1287
0,"2020-05-28 13:22:12.493892","Chacra","Colorado",449,39.7462399246877,-107.374630096543,"N",0,26,9.3,4.9,53,0.2,0.0561,0.177022814750671,3366
0,"2020-12-16 01:20:06.994305","Lewisburg","Tennessee",12607,35.4760045553852,-86.8832783482965,"N",0,96,5.4,12.7,79,0,0.588,0.424724161624908,271
0,"2020-08-03 23:55:33.833645","Chuathbaluk","Alaska",89,61.2190916634694,-159.129510523603,"D",0,93,18.2,9.7,61,0.4,0.7924,0.646975636482239,0
0,"2020-04-28 00:09:23.421068","Blunt","South Dakota",214,44.3739041946039,-99.8912050081107,"N",0,100,18.2,17.5,38,0,0.4141,0.252445816993713,518
0,"2020-01-01 13:51:19.296764","Ak-Chin Village","Arizona",1133,33.0122921746216,-112.048810782968,"D",0,9,12.6,2.4,51,0,0.4721,0.134936988353729,361
0,"2020-01-05 23:11:48.626094","Morristown","South Dakota",58,45.6888381904843,-101.871969081093,"N",0,85,-0.9,10.5,60,0,0.04435,0.294475078582764,635
0,"2020-03-21 01:21:12.364725","Dana","Indiana",650,39.7749059583119,-87.5158809208884,"N",0,85,0.9,16.6,59,0,0.2426,0.370121479034424,191
0,"2020-03-28 23:43:06.400341","Bradley","West Virginia",1429,37.8623299453663,-81.2033155994787,"D",0,99,21.9,5,67,0,0.4579,0.354060113430023,739
0,"2020-10-21 00:01:02.72287","Powder River","Wyoming",0,42.9519243520549,-107.359371227427,"D",0,68,1.1,20.2,85,0,0.1741,0.0677835941314697,1935
0,"2020-05-05 11:34:13.159326","Litchfield","Minnesota",6599,45.1293843622478,-94.5102737139763,"D",0,100,10.1,7.9,61,0,0.3726,0.248368382453918,343
0,"2020-04-19 12:32:33.186882","Wales","Alaska",286,65.7315549314588,-167.276323665564,"N",0,100,-6.6,20.9,88,0,-0.0278,0.638002157211304,0
0,"2020-01-28 02:42:20.094471","Box Canyon","Texas",46,29.634255107574,-101.009553010949,"N",0,0,14,6.1,87,0,0.2354,0.141361266374588,422
0,"2020-03-17 03:32:54.844831","Landisburg","Pennsylvania",227,40.3461635133916,-77.2525524919654,"D",0,100,3.8,12.4,89,0.1,0.3968,0.408026725053787,169
0,"2020-01-21 13:24:13.670328","Norwalk","Iowa",13610,41.4705645004502,-93.6377370427914,"D",0,96,-12.4,15.1,81,0,-0.003,0.342110395431519,245
0,"2020-05-11 11:52:50.253164","Booneville","Kentucky",142,37.537906104316,-83.6002169294984,"N",0,99,9,13.7,50,0,0.8531,0.404302179813385,240
0,"2020-04-01 09:27:32.565028","Eckley","Colorado",353,40.3307592746555,-102.508999537149,"D",0,84,1.6,10,95,0,0.2878,0.0743393301963806,1185
0,"2020-12-20 00:27:08.840591","Oconee","Illinois",185,39.2543920312165,-89.065963938436,"D",0,100,-0.4,4.5,95,0,0.2205,0.317644566297531,195
0,"2020-02-22 09:54:30.03812","Hedrick","Indiana",116,40.3097854278298,-87.511269302959,"N",0,0,1.7,18.8,36,0,0.2531,0.402504712343216,215
0,"2020-01-18 09:04:56.827391","Gadsden","Tennessee",367,35.7405226952971,-89.0173880652402,"D",0,100,11.2,31.6,88,2.3,0.4448,0.405671417713165,121
0,"2020-01-03 01:20:30.140112","Takotna","Alaska",67,62.7377722528545,-156.397801602275,"D",0,63,-29.9,7.4,78,0,-0.1017,0.674375772476196,0
0,"2020-05-19 12:09:31.692845","Glacier","Washington",292,48.9429446884632,-121.343326364215,"D",0,65,3.8,3.4,81,0,0.0082,0.38750758767128,1669
0,"2020-11-28 10:10:39.256004","Point Lay","Alaska",288,69.3999629665901,-162.796883451447,"D",0,88,-21.8,21.5,80,0,-0.9999,0.63425612449646,0
0,"2020-08-03 14:03:51.273872","Upton","Wyoming",845,44.1658838453487,-104.598609855111,"N",0,94,25.9,28.4,40,0,0.3296,0.173986211419106,1367
0,"2020-01-06 01:49:10.965944","Golden","Oklahoma",26,34.0692954147187,-94.9078496164414,"D",0,0,6.3,7.1,78,0,0.509,0.294233441352844,120
0,"2020-02-09 13:55:11.601742","Emily","Minnesota",659,46.8104848156136,-93.7342289266686,"N",0,6,-6.9,10,60,0,0.0158,0.200848460197449,402
0,"2020-11-02 11:19:58.261309","Gruver","Texas",1255,36.4346606920662,-101.438250305276,"D",0,0,14.1,18.6,44,0,0.2838,0.065348207950592,946
0,"2020-12-14 23:57:23.5737","Goodnews Bay","Alaska",113,59.2032574476021,-161.716374058304,"D",0,100,-2.3,14.7,92,0.1,-0.0131,0.750834226608276,159
0,"2020-08-20 13:12:46.953853","Moose Pass","Alaska",79,60.558463442863,-149.194134081544,"N",0,100,11.7,4,100,0,0.8077,0.261689722537994,0
0,"2020-02-29 01:40:19.800076","New Holland","South Dakota",4,43.3800658420715,-98.5783609915725,"D",0,0,-1.2,13.8,84,0,0.2019,0.340133607387543,498
0,"2020-12-07 00:17:51.600512","Delray Beach","Florida",66940,26.4354034239487,-80.1986336008252,"D",0,94,21,9.7,96,0.6,0.54,0.196603089570999,23
0,"2020-02-17 02:00:41.546664","Nikolai","Alaska",89,63.0488616534827,-154.119905851884,"N",0,100,-21.3,18.1,77,0,5e-04,0.636694312095642,0
0,"2020-02-01 14:43:08.614106",NA,NA,NA,68.6603151627398,-154.592267710258,"D",0,0,-36.3,11.4,74,0,-0.9999,0.605721116065979,0
0,"2020-02-27 13:19:36.362007","Healy","Alaska",723,63.8709267506305,-148.430030765335,"N",0,0,-16.9,7.2,82,0,-0.043,0.192068845033646,0
0,"2020-03-20 10:55:02.324287","San Cristobal","New Mexico",116,36.6502347048471,-105.577559705204,"N",0,18,-4.8,10.1,70,0,0.1031,0.101259455084801,3032
0,"2020-01-06 03:41:07.817772","Rangeley","Maine",532,45.1968891206989,-70.7578488372843,"D",0,41,-16.1,10.5,85,0,0.2318,0.298871755599976,666
0,"2020-01-23 03:42:10.04841","Richardton","North Dakota",761,46.646860472129,-102.215133466506,"D",0,100,-1.6,8.2,92,0.2,0.0452,0.2161945104599,715
0,"2020-05-20 08:40:46.328024","Bristow","Nebraska",58,42.7104467930617,-98.5664250120064,"N",0,1,13.3,19.6,80,0,0.5427,0.124538235366344,541
0,"2020-12-20 00:09:24.228218","Stickleyville","Virginia",217,36.6833406767406,-82.978469749368,"D",0,100,0.6,4.4,73,0,0.5212,0.395891278982162,501
0,"2020-04-10 11:12:15.338215","Tselakai Dezza","Utah",92,37.1144367678901,-109.487075133027,"D",0,0,10.1,14.8,28,0,0.1516,0.0994443446397781,1540
0,"2020-02-01 13:34:49.908342","Terry","Montana",430,46.8444134568871,-105.739284768383,"D",0,96,12.3,42.3,31,0,0.2179,0.271790325641632,900
0,"2020-02-01 00:52:54.278893","Syracuse","Kansas",1706,37.7977769339238,-101.823397820784,"D",0,26,1.4,13.5,42,0,0.2289,0.145722433924675,1038
0,"2020-02-03 10:31:27.723906","Kirkwood","California",406,38.4978476180351,-120.142084780486,"N",0,0,-5,6.7,72,0,0.6697,0.337548971176147,1222
0,"2020-12-18 01:38:18.869116",NA,NA,NA,68.2132885771738,-148.062738832675,"N",0,0,-22.7,7.1,70,0,-0.9999,0.19217112660408,0
0,"2020-11-18 10:57:24.896325","Rib Lake","Wisconsin",878,45.3299218091195,-90.0445434884081,"N",0,96,2.3,22.8,45,0,0.541,0.21047668159008,511
0,"2020-02-11 00:36:32.274619","Somers","Iowa",154,42.3894348125898,-94.4934802422771,"N",0,83,-3.5,12.2,80,0,-0.0175,0.323913305997849,353
0,"2020-01-17 01:53:00.093266","Westfir","Oregon",434,43.7984439141064,-122.562377182261,"N",0,87,-1.6,5.2,99,0,0.7205,0.380916357040405,374
0,"2020-12-20 10:16:53.470629","St. Johns","Arizona",3409,34.3698605085088,-109.36106548233,"D",0,0,-3.1,6.8,37,0,0.1971,0.160187870264053,1866
0,"2020-05-11 00:33:35.795513","Bend","Oregon",113454,44.0661475953747,-121.199390863464,"N",0,62,16,12.7,34,0,0.4904,0.0816199406981468,1081
0,"2020-12-19 11:52:07.561842","Bardstown","Kentucky",13673,37.8110571762354,-85.4709579587514,"D",0,99,5.8,13.4,56,0,0.3868,0.302053987979889,198
0,"2020-04-05 00:27:33.162401","Lake Brownwood","Texas",1754,31.854214544186,-99.1290827682595,"D",0,100,8.8,6.9,88,0,0.4052,0.278109967708588,443
0,"2020-01-31 05:17:10.511242","Ranchettes","Wyoming",6389,41.1855660987729,-104.674378551223,"N",0,0,-3.5,31.1,44,0,0.163,0.109395757317543,1828
0,"2020-03-20 13:18:47.948483","Diehlstadt","Missouri",93,36.9561608263735,-89.4590628021218,"D",0,100,20.4,16.9,68,0,0.3509,0.231226459145546,98
0,"2020-02-09 12:18:36.784149","Kokhanok","Alaska",91,59.0778310770728,-154.58469784052,"D",0,63,-7,9.2,83,0.1,-0.0292,0.3094602227211,976
0,"2020-11-27 13:08:26.484371","Tryon","Nebraska",136,41.7544002599984,-100.95911323849,"D",0,0,5.7,19.2,35,0,0.2643,0.0860477089881897,1043
0,"2020-03-11 13:09:28.306503","Eldorado","Texas",1793,30.833329654045,-100.269832732472,"D",0,46,22,21.8,69,0,0.4509,0.272127568721771,681
0,"2020-11-25 00:50:07.988931","Camp Crook","South Dakota",35,45.7324560029097,-104.144842154062,"D",0,24,-1.8,12.7,60,0,0.2303,0.117899566888809,1015
0,"2020-04-29 12:56:00.201528","Shaktoolik","Alaska",293,64.2264903063766,-160.611735360623,"D",0,0,-4.6,3.1,83,0,-0.015,0.768548905849457,0
0,"2020-12-16 09:49:32.191902","Hayfork","California",3198,40.6097395199144,-123.087314848289,"D",0,100,-1.7,3.6,93,0,0.5125,0.0968673899769783,1236
0,"2020-03-10 09:55:04.235797","White Hills","Arizona",332,35.9073571176722,-114.505968768145,"D",0,100,12.8,2.3,71,2.1,0.1671,0.103913381695747,547
0,"2020-02-22 11:08:02.793976","Lewis Run","Pennsylvania",575,41.8023962862271,-78.681245018449,"D",0,0,-1.2,18.3,43,0,0.203,0.270615786314011,667
0,"2020-02-14 01:59:57.540687","Manley Hot Springs","Alaska",20,64.8368311263325,-150.226402999875,"D",0,0,-31.1,8.2,68,0,0.0248,0.591454982757568,0
0,"2020-12-12 02:59:26.010334","Big Falls","Minnesota",157,48.0592400534142,-93.5573601212961,"N",0,84,-5.8,7.4,81,0,0.4676,0.584690034389496,386
0,"2020-10-25 14:02:28.984998","Wasta","South Dakota",77,44.1820098185507,-102.365486835566,"D",0,76,-9.4,20.1,81,0,0.2759,0.194055616855621,701
0,"2020-05-30 00:03:14.205892","Laporte","Minnesota",74,47.1903723500092,-94.796755211382,"N",0,62,10.4,9.1,71,0,0.7939,0.164564952254295,407
0,"2020-02-05 12:37:07.922744","Schaller","Iowa",817,42.426637879754,-95.3049019196123,"N",0,97,-4.3,5.6,55,0,0.0135,0.343743056058884,423
0,"2020-11-08 00:43:11.277462","Lake Minchumina","Alaska",14,64.1358794859995,-151.417937482738,"D",0,100,-2.3,12.4,84,0.1,0.0409,0.269266247749329,0
0,"2020-10-28 02:56:27.638775","Togiak","Alaska",993,59.569018391211,-160.537685025966,"D",0,64,-1.9,5.4,85,0,0.5959,0.360315799713135,260
0,"2020-01-31 03:17:06.025699",NA,NA,NA,69.1226262209912,-146.661163687658,"N",0,98,-33.8,1.6,55,0,-0.9999,0.323120176792145,0
0,"2020-04-14 01:49:45.077994","Pearsall","Texas",8841,28.8463246125141,-99.0575662997997,"N",0,0,12.7,20.1,64,0,0.5231,0.16171807050705,187
0,"2020-12-02 13:13:47.253491","Bogota","Tennessee",132,36.1726159970589,-89.455510952288,"D",0,51,9.4,10.4,29,0,0.3136,0.366105258464813,88
0,"2020-04-21 00:51:32.652836","Sanderson","Texas",678,30.2200120024935,-101.877004718532,"D",0,99,27,4,22,0,0.2663,0.0789726972579956,703
0,"2020-04-30 10:39:42.932811","Fritz Creek","Alaska",2432,59.681196463071,-151.107668766644,"N",0,45,5.3,2.3,48,0,0.5193,0.351701766252518,24
0,"2020-02-19 09:25:51.110583","Jacksonville","Florida",1303156,30.3228472290969,-81.668202994335,"N",0,100,19.9,11,94,0,0.2173,0.15866357088089,0
0,"2020-01-07 11:37:20.163533","Meeteetse","Wyoming",661,44.1046105254974,-109.212580845082,"D",0,88,-0.8,8.9,67,0,0.1796,0.175407037138939,2112
0,"2020-06-01 13:11:32.139804","Cactus Forest","Arizona",509,32.8494092822216,-111.287666353145,"N",0,20,32.7,6.3,19,0,0.2383,0.0531913861632347,608
0,"2020-02-01 04:48:54.757282","Rochelle","Texas",140,31.0825700900134,-99.0378815729853,"N",0,0,3.5,11.3,75,0,0.3956,0.272008270025253,447
0,"2020-12-01 02:30:09.447198","Mosquito Lake","Alaska",137,59.4401533974822,-136.459121295509,"N",0,100,-2.6,3.4,97,6.3,-0.0231,0.235989600419998,821
0,"2020-02-01 05:35:46.17626","Morgantown","Mississippi",917,31.6205045043374,-91.3431318533474,"D",0,43,6.1,8.2,91,0,0.5365,0.392580509185791,82
0,"2020-10-25 02:24:43.678984","Skwentna","Alaska",73,62.3350970991153,-152.691665998505,"D",0,100,-5.3,5.6,97,0.1,2e-04,0.255284816026688,0
0,"2020-05-26 23:18:51.288647","Wildorado","Texas",178,35.3582237443388,-102.14572281761,"D",0,97,24.7,18.6,23,0,0.2979,0.0569983795285225,1031
0,"2020-11-27 03:32:43.240463","Courtland","Virginia",1784,36.6759482880679,-77.045324739067,"D",0,100,14.4,5.4,99,0,0.5171,0.306139022111893,14
0,"2020-11-14 12:32:48.383982","Baker","Nevada",16,38.5326202122927,-113.834734755044,"N",0,1,0.1,8.6,57,0,0.1537,0.0571095943450928,1882
0,"2020-05-01 01:50:33.336298","Staunton","Illinois",4307,39.0100274056788,-89.8496302891053,"N",0,0,8.9,6.8,79,0,0.6858,0.343788892030716,177
0,"2020-02-10 02:35:25.959362","Palmer","Illinois",233,39.4136118472604,-89.3037122607557,"D",0,100,1.6,15.4,98,0.7,0.3076,0.41405987739563,185
0,"2020-05-01 01:05:00.3066","Van Horn","Texas",1965,30.9156226279501,-104.666700071181,"D",0,31,25.6,11.4,20,0,0.1639,0.0704852789640427,1326
0,"2020-03-10 11:43:39.529904","New Underwood","South Dakota",538,44.5319642851572,-102.724429271757,"D",0,9,1,3.3,79,0,0.2567,0.228916555643082,837
0,"2020-12-01 13:19:34.886933","Holy Cross","Alaska",229,61.9887172003724,-160.444947104716,"D",0,100,-11.4,11.5,82,0.2,0.0198,0.712066948413849,0
0,"2020-01-07 13:23:17.840297","Brookville","Pennsylvania",3959,41.294861621718,-79.0702227678654,"N",0,100,0.8,9.2,64,0.1,0.5558,0.277099907398224,538
0,"2020-01-31 13:32:26.023186","Hawk Springs","Wyoming",59,41.7885446820664,-104.388004492595,"D",0,94,6.3,42,24,0,0.1793,0.1003343090415,1349
0,"2020-03-21 01:37:04.933549","Koyuk","Alaska",306,64.6848917911244,-159.938013659009,"N",0,100,-1.2,26.7,89,0.5,0.0061,0.64008218050003,0
0,"2020-01-28 09:02:23.34793","Ione","Oregon",372,45.475806494,-120.139986941949,"D",0,66,7.2,15.2,71,0,0.2443,0.190904960036278,422
0,"2020-11-22 12:37:08.752857","Orr","Minnesota",391,47.8511759079719,-93.1343610604846,"N",0,100,1.4,11.4,83,0.1,0.3399,0.624030470848083,403
0,"2020-04-19 08:21:24.793747","Wilsonville","Oregon",26183,45.3158439910002,-122.81494273247,"D",0,28,6.7,5,93,0,0.7074,0.433844685554504,108
0,"2020-04-29 02:05:40.557378","Hertford","North Carolina",1703,36.0519759552766,-76.3843143969652,"D",0,28,15.9,14.5,66,0,-0.9999,0.238520085811615,0
0,"2020-12-31 08:17:55.462377","Milan","New Mexico",2473,35.1649944958182,-107.887418687147,"D",0,15,-6.6,2.5,75,0,0.154,0.123224899172783,1987
0,"2020-03-30 11:00:51.775267","Centennial","Wyoming",364,41.4306301371482,-106.022890850693,"N",0,11,-0.8,4.7,68,0,0.1353,0.102663338184357,2364
0,"2020-12-20 23:40:52.839078","Cotopaxi","Colorado",34,38.343280019352,-105.734008723866,"D",0,46,0.9,11.8,59,0,0.3953,0.0748005732893944,2106
0,"2020-05-28 01:31:56.883117","Garden View","Pennsylvania",2510,41.3387367559824,-77.1137789827076,"D",0,100,17.2,6.9,92,0,0.842,0.301681339740753,251
0,"2020-02-05 12:53:53.967567",NA,NA,NA,68.610870195762,-160.846820802348,"D",0,0,-33.2,24.1,72,0,-0.0768,0.318897098302841,0
0,"2020-05-05 13:02:10.80191","Butler","Wisconsin",2003,43.0962789721694,-88.0268588190748,"D",0,100,6.3,14.7,55,0,0.4075,0.369426369667053,233
0,"2020-11-27 07:59:31.672204","Fort Chiswell","Virginia",770,36.9280737302723,-80.9029344726111,"N",0,6,4,3.3,96,0,0.5716,0.355371683835983,627
0,"2020-12-14 09:19:34.291164","Monticello","Wisconsin",1186,42.709943111199,-89.5847870395838,"D",0,28,-8.8,11.8,83,0,0.2523,0.354131758213043,258
0,"2020-03-17 04:48:28.120344","Buckland","Alaska",629,65.7512860709625,-160.472802889812,"D",0,14,-3,10.2,93,0,-0.0346,0.644002497196198,0
0,"2020-01-18 09:01:19.869936","New Alluwe","Oklahoma",55,36.5785000604789,-95.5565101615142,"D",0,87,4.4,19.5,86,0,-0.1262,0.396549314260483,195
0,"2020-02-19 05:15:15.194478","Covenant Life","Alaska",19,58.9432755021848,-136.640845957759,"D",0,100,1.8,12.7,97,3.3,-0.9999,0.214858829975128,0
0,"2020-12-18 10:14:40.330423","Mauckport","Indiana",43,38.0268978652174,-86.2636096032893,"D",0,84,1.2,7.7,61,0,0.5156,0.293225288391113,169
0,"2020-03-19 08:20:12.645328","Mountain City","Nevada",13,41.4187601691646,-115.814623502193,"D",0,92,-5.2,16.4,86,0,0.1573,0.255336433649063,1864
0,"2020-03-18 01:13:35.045489","Marshall","Missouri",13699,39.0217567494601,-93.2321755982076,"D",0,100,8,13.2,78,0,0.2885,0.429280161857605,192
0,"2020-01-10 11:04:25.259246","McLaughlin","South Dakota",567,45.8455943460382,-100.723806768693,"N",0,100,-16.8,11.2,72,0,-0.0275,0.308259934186935,614
0,"2020-01-14 01:17:07.177242","Egegik","Alaska",50,58.0919342886392,-156.109209208689,"D",0,100,-3.9,14.6,97,0,-0.0276,0.315797328948975,211
0,"2020-12-18 11:41:40.656271",NA,NA,NA,68.3882505091425,-156.734084560839,"D",0,100,-34.2,18.3,73,0,-0.9999,0.608673453330994,0
0,"2020-07-14 00:52:26.935532","Ponderosa Pines","Montana",969,46.1907755723618,-111.126407630883,"N",0,100,9.7,5.2,41,0,0.7182,0.309974104166031,1890
0,"2020-01-24 05:06:51.523831","Arctic Village","Alaska",177,68.5682670830356,-146.740677950455,"D",0,100,-34.8,15.5,84,0,-0.9999,0.189027383923531,0
0,"2020-11-27 05:49:36.522621","Chitina","Alaska",100,61.2379544000745,-143.823440199443,"D",0,98,-7.8,9.4,76,0,-0.0315,0.338580220937729,0
0,"2020-02-07 04:01:28.969095","Ellicott","Colorado",1337,38.8002184722904,-103.981338957149,"D",0,97,-3.5,15.2,74,0.1,0.1874,0.0820883139967918,1721
0,"2020-05-17 12:00:20.118397","Eutawville","South Carolina",530,33.3578563068371,-80.2438963716022,"N",0,95,26.1,12.2,64,0.1,0.4204,0.158740609884262,32
0,"2020-02-06 00:29:17.534224","Sereno del Mar","California",110,38.3804722928641,-123.150948356453,"N",0,0,10,6,82,0,-0.9999,0.421292871236801,0
0,"2020-05-17 08:25:54.490543","Ruby","Alaska",180,64.449834557556,-155.022436393531,"D",0,2,3,12.7,48,0,0.5742,0.760185778141022,0
0,"2020-04-03 01:21:11.506088","Rocky","Oklahoma",242,35.1502033158947,-99.0182926917136,"D",0,100,9.6,30.7,87,1,0.4603,0.27892130613327,510
0,"2020-12-22 08:28:27.728898","Katy","Texas",23900,29.8317226249121,-95.7780363511492,"D",0,2,8,9.1,95,0,0.2959,0.22386921942234,44
0,"2020-11-12 13:43:49.811317","Aguila","Arizona",208,33.7968674350925,-113.237710648323,"D",0,0,18.1,5.3,21,0,0.1748,0.0457095988094807,662
0,"2020-01-09 09:50:16.850478","Coleman","Michigan",1147,43.7797938683288,-84.5450521365548,"D",0,98,-4,17.3,59,0,0.0986,0.283385634422302,223
0,"2020-07-13 12:51:18.259787","Brandon","Florida",116365,27.9580766834939,-82.315710952214,"D",0,22,33.2,15.4,57,0,0.4109,0.123741321265697,27
0,"2020-11-22 12:39:02.253237",NA,NA,NA,68.2348951652575,-156.705672300476,"N",0,0,-20.2,9.5,57,0,-0.9999,0.31747317314148,0
0,"2020-02-24 06:03:18.882523","Wisdom","Montana",117,45.6198645250438,-113.616818845146,"D",0,94,-6.9,17.8,75,0,-0.0305,0.0925109907984734,1914
0,"2020-02-12 01:51:04.603375","Supai","Arizona",0,35.891920831613,-112.651181787176,"N",0,0,-3.5,8,62,0,0.1416,0.164557009935379,1770
0,"2020-04-12 00:44:35.522774","Morenci","Michigan",2149,41.70266998056,-84.1546972816997,"D",0,100,9.9,15.6,44,0,0.3414,0.367853820323944,251
0,"2020-02-05 11:16:49.549816","Egegik","Alaska",50,58.3014314394974,-157.065855261597,"D",0,100,0.8,13.2,95,0.1,-0.0218,0.234777346253395,25
0,"2020-01-30 02:29:01.988561","Unalakleet","Alaska",800,63.6048140280055,-159.53443316875,"D",0,63,-25,15,65,0,0.0552,0.668138802051544,0
0,"2020-01-16 10:28:43.576618","North Shore","California",3373,33.4854209788516,-115.958344369458,"N",0,0,13.8,4.9,43,0,-0.1826,0.127020686864853,-71
0,"2020-10-24 13:43:13.76481","Emporium","Pennsylvania",2005,41.5890566230349,-78.4150889022127,"N",0,91,8.6,12.7,61,0,0.5421,0.178763747215271,707
